watermelon	watermelon	95.588	68	3	0	279199	279266	186345	186278	1.05e-22	110
watermelon	watermelon	95.588	68	3	0	186278	186345	279266	279199	1.05e-22	110
watermelon	watermelon	94.203	69	4	0	330714	330782	189058	188990	1.36e-21	106
watermelon	watermelon	95.455	66	3	0	188993	189058	330779	330714	1.36e-21	106
watermelon	watermelon	96.825	63	1	1	178777	178839	31267	31206	4.90e-21	104
watermelon	watermelon	96.825	63	1	1	31206	31267	178839	178777	4.90e-21	104
watermelon	watermelon	96.667	60	2	0	343907	343966	32631	32690	6.34e-20	100
watermelon	watermelon	100.000	54	0	0	221887	221940	58779	58726	6.34e-20	100
watermelon	watermelon	91.667	72	6	0	287080	287151	180445	180516	6.34e-20	100
watermelon	watermelon	96.667	60	2	0	221869	221928	199971	199912	6.34e-20	100
watermelon	watermelon	96.667	60	2	0	199912	199971	221928	221869	6.34e-20	100
watermelon	watermelon	95.238	63	3	0	58726	58788	221940	221878	6.34e-20	100
watermelon	watermelon	91.667	72	6	0	180445	180516	287080	287151	6.34e-20	100
watermelon	watermelon	96.667	60	2	0	32631	32690	343907	343966	6.34e-20	100
watermelon	watermelon	96.667	60	2	0	376480	376539	343907	343966	6.34e-20	100
watermelon	watermelon	96.667	60	2	0	343907	343966	376480	376539	6.34e-20	100
watermelon	watermelon	100.000	52	0	0	155742	155793	21250	21199	8.20e-19	97.1
watermelon	watermelon	98.182	55	1	0	21199	21253	155793	155739	8.20e-19	97.1
watermelon	watermelon	100.000	51	0	0	335148	335198	186019	185969	2.95e-18	95.3
watermelon	watermelon	100.000	51	0	0	185969	186019	335198	335148	2.95e-18	95.3
watermelon	watermelon	96.429	56	2	0	109658	109713	1239	1294	1.06e-17	93.5
watermelon	watermelon	98.113	53	1	0	221876	221928	31340	31288	1.06e-17	93.5
watermelon	watermelon	98.113	53	1	0	221876	221928	90218	90270	1.06e-17	93.5
watermelon	watermelon	96.429	56	2	0	1239	1294	109658	109713	1.06e-17	93.5
watermelon	watermelon	98.113	53	1	0	90218	90270	221876	221928	1.06e-17	93.5
watermelon	watermelon	98.113	53	1	0	31288	31340	221928	221876	1.06e-17	93.5
watermelon	watermelon	94.828	58	3	0	243047	243104	185912	185855	3.82e-17	91.6
watermelon	watermelon	94.915	59	1	2	242540	242597	206619	206676	3.82e-17	91.6
watermelon	watermelon	94.915	59	1	2	206619	206676	242540	242597	3.82e-17	91.6
watermelon	watermelon	94.828	58	3	0	185855	185912	243104	243047	3.82e-17	91.6
watermelon	watermelon	100.000	49	0	0	337238	337286	333536	333584	3.82e-17	91.6
watermelon	watermelon	100.000	49	0	0	333536	333584	337238	337286	3.82e-17	91.6
watermelon	watermelon	91.935	62	5	0	221936	221997	221878	221939	4.94e-16	87.9
watermelon	watermelon	91.935	62	5	0	221878	221939	221936	221997	4.94e-16	87.9
watermelon	watermelon	100.000	46	0	0	138351	138396	33850	33805	1.78e-15	86.1
watermelon	watermelon	100.000	46	0	0	33805	33850	138396	138351	1.78e-15	86.1
watermelon	watermelon	93.220	59	3	1	223719	223777	154856	154913	1.78e-15	86.1
watermelon	watermelon	93.220	59	3	1	154856	154913	223719	223777	1.78e-15	86.1
watermelon	watermelon	100.000	45	0	0	357936	357980	58721	58765	6.38e-15	84.2
watermelon	watermelon	100.000	45	0	0	58721	58765	357936	357980	6.38e-15	84.2
watermelon	watermelon	100.000	44	0	0	79337	79380	44763	44806	2.30e-14	82.4
watermelon	watermelon	100.000	44	0	0	44763	44806	79337	79380	2.30e-14	82.4
watermelon	watermelon	100.000	44	0	0	239657	239700	79380	79337	2.30e-14	82.4
watermelon	watermelon	96.078	51	1	1	223535	223585	113959	114008	2.30e-14	82.4
watermelon	watermelon	96.078	51	1	1	113959	114008	223535	223585	2.30e-14	82.4
watermelon	watermelon	100.000	44	0	0	79337	79380	239700	239657	2.30e-14	82.4
watermelon	watermelon	91.228	57	5	0	155754	155810	20655	20711	2.97e-13	78.7
watermelon	watermelon	100.000	42	0	0	165267	165308	58385	58426	2.97e-13	78.7
watermelon	watermelon	91.228	57	5	0	20655	20711	155754	155810	2.97e-13	78.7
watermelon	watermelon	100.000	42	0	0	58385	58426	165267	165308	2.97e-13	78.7
watermelon	watermelon	100.000	42	0	0	279161	279202	182378	182337	2.97e-13	78.7
watermelon	watermelon	100.000	42	0	0	182337	182378	279202	279161	2.97e-13	78.7
watermelon	watermelon	91.228	57	4	1	58738	58794	31288	31343	1.07e-12	76.8
watermelon	watermelon	91.228	57	4	1	58767	58823	31288	31343	1.07e-12	76.8
watermelon	watermelon	91.228	57	4	1	58796	58852	31288	31343	1.07e-12	76.8
watermelon	watermelon	91.228	57	4	1	58825	58881	31288	31343	1.07e-12	76.8
watermelon	watermelon	90.000	60	4	2	90213	90270	58797	58738	1.07e-12	76.8
watermelon	watermelon	91.228	57	4	1	31288	31343	58738	58794	1.07e-12	76.8
watermelon	watermelon	90.000	60	4	2	90213	90270	58826	58767	1.07e-12	76.8
watermelon	watermelon	91.228	57	4	1	31288	31343	58767	58823	1.07e-12	76.8
watermelon	watermelon	90.000	60	4	2	90213	90270	58855	58796	1.07e-12	76.8
watermelon	watermelon	91.228	57	4	1	31288	31343	58796	58852	1.07e-12	76.8
watermelon	watermelon	91.228	57	4	1	31288	31343	58825	58881	1.07e-12	76.8
watermelon	watermelon	90.000	60	4	2	58796	58855	90270	90213	1.07e-12	76.8
watermelon	watermelon	90.000	60	4	2	58767	58826	90270	90213	1.07e-12	76.8
watermelon	watermelon	90.000	60	4	2	58738	58797	90270	90213	1.07e-12	76.8
watermelon	watermelon	94.118	51	1	2	366045	366094	147926	147975	1.07e-12	76.8
watermelon	watermelon	100.000	41	0	0	287098	287138	279163	279203	1.07e-12	76.8
watermelon	watermelon	100.000	41	0	0	279163	279203	287098	287138	1.07e-12	76.8
watermelon	watermelon	94.118	51	1	2	147926	147974	366045	366095	1.07e-12	76.8
watermelon	watermelon	100.000	40	0	0	21199	21238	20694	20655	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	20655	20694	21238	21199	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	58843	58882	58727	58766	3.84e-12	75.0
watermelon	watermelon	91.071	56	4	1	90216	90270	58880	58825	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	58727	58766	58843	58882	3.84e-12	75.0
watermelon	watermelon	91.071	56	4	1	58825	58880	90270	90216	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	221905	221944	132662	132701	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	178366	178405	178405	178366	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	287098	287137	182376	182337	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	357941	357980	221940	221901	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	132662	132701	221905	221944	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	316689	316728	233235	233274	3.84e-12	75.0
watermelon	watermelon	95.652	46	2	0	289376	289421	279204	279159	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	182337	182376	287137	287098	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	279165	279204	289415	289376	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	233235	233274	316689	316728	3.84e-12	75.0
watermelon	watermelon	100.000	40	0	0	221901	221940	357980	357941	3.84e-12	75.0
watermelon	watermelon	100.000	39	0	0	287102	287140	31342	31304	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	288306	288344	48241	48279	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	199912	199953	58738	58779	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	357942	357980	58756	58794	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	199912	199953	58767	58808	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	357942	357980	58785	58823	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	199912	199953	58796	58837	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	357942	357980	58814	58852	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	199912	199953	58825	58866	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	357942	357980	58843	58881	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	287099	287140	90213	90254	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	58738	58779	199912	199953	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	58767	58808	199912	199953	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	58796	58837	199912	199953	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	58825	58866	199912	199953	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	288306	288344	236222	236184	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	90213	90254	287099	287140	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	289377	289415	287138	287100	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	31304	31342	287140	287102	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	329533	329574	287409	287450	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	48241	48279	288306	288344	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	236184	236222	288344	288306	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	287100	287138	289415	289377	1.38e-11	73.1
watermelon	watermelon	97.619	42	1	0	287409	287450	329533	329574	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	58756	58794	357942	357980	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	58785	58823	357942	357980	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	58814	58852	357942	357980	1.38e-11	73.1
watermelon	watermelon	100.000	39	0	0	58843	58881	357942	357980	1.38e-11	73.1
watermelon	watermelon	100.000	38	0	0	378562	378599	52508	52545	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	99043	99084	58794	58754	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	99043	99084	58823	58783	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	99043	99084	58852	58812	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	99043	99084	58881	58841	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	58841	58881	99084	99043	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	58812	58852	99084	99043	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	58783	58823	99084	99043	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	58754	58794	99084	99043	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	107739	107780	107695	107735	4.97e-11	71.3
watermelon	watermelon	97.619	42	0	1	107695	107735	107739	107780	4.97e-11	71.3
watermelon	watermelon	100.000	38	0	0	289378	289415	182337	182374	4.97e-11	71.3
watermelon	watermelon	100.000	38	0	0	182337	182374	289378	289415	4.97e-11	71.3
watermelon	watermelon	100.000	38	0	0	347835	347872	346562	346525	4.97e-11	71.3
watermelon	watermelon	100.000	38	0	0	346525	346562	347872	347835	4.97e-11	71.3
watermelon	watermelon	100.000	38	0	0	52508	52545	378562	378599	4.97e-11	71.3
watermelon	watermelon	100.000	37	0	0	279167	279203	31342	31306	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	289377	289413	31306	31342	1.79e-10	69.4
watermelon	watermelon	95.455	44	1	1	279160	279203	90210	90252	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	289377	289413	90252	90216	1.79e-10	69.4
watermelon	watermelon	97.500	40	1	0	186867	186906	91803	91842	1.79e-10	69.4
watermelon	watermelon	97.500	40	1	0	96634	96673	96595	96634	1.79e-10	69.4
watermelon	watermelon	97.500	40	1	0	96595	96634	96634	96673	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	347836	347872	99084	99048	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	346525	346561	99048	99084	1.79e-10	69.4
watermelon	watermelon	97.500	40	1	0	306925	306964	101975	101936	1.79e-10	69.4
watermelon	watermelon	97.500	40	1	0	91803	91842	186867	186906	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	287104	287140	199964	199928	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	273977	274013	220699	220735	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	287104	287140	221876	221912	1.79e-10	69.4
watermelon	watermelon	95.349	43	2	0	346526	346568	221906	221948	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	220699	220735	273977	274013	1.79e-10	69.4
watermelon	watermelon	95.455	44	1	1	90210	90252	279160	279203	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	31306	31342	279203	279167	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	199928	199964	287140	287104	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	221876	221912	287104	287140	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	31306	31342	289377	289413	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	90216	90252	289413	289377	1.79e-10	69.4
watermelon	watermelon	97.500	40	1	0	101936	101975	306964	306925	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	99048	99084	346525	346561	1.79e-10	69.4
watermelon	watermelon	95.349	43	2	0	221906	221948	346526	346568	1.79e-10	69.4
watermelon	watermelon	100.000	37	0	0	99048	99084	347872	347836	1.79e-10	69.4
watermelon	watermelon	100.000	36	0	0	182337	182372	31307	31342	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	132662	132697	58761	58726	6.43e-10	67.6
watermelon	watermelon	97.500	40	0	1	99043	99082	58765	58727	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	346526	346561	58789	58754	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	347836	347871	58754	58789	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	346526	346561	58818	58783	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	347836	347871	58783	58818	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	346526	346561	58847	58812	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	347836	347871	58812	58847	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	346526	346561	58876	58841	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	347836	347871	58841	58876	6.43e-10	67.6
watermelon	watermelon	97.436	39	1	0	182337	182375	90251	90213	6.43e-10	67.6
watermelon	watermelon	97.500	40	0	1	357942	357980	99082	99043	6.43e-10	67.6
watermelon	watermelon	97.500	40	0	1	221901	221939	99043	99082	6.43e-10	67.6
watermelon	watermelon	97.500	40	0	1	58727	58765	99082	99043	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	114590	114625	114548	114583	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	114548	114583	114590	114625	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	357941	357976	132697	132662	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	58726	58761	132697	132662	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	31307	31342	182337	182372	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	90216	90251	182372	182337	6.43e-10	67.6
watermelon	watermelon	97.436	39	1	0	221875	221913	195493	195455	6.43e-10	67.6
watermelon	watermelon	95.238	42	2	0	195455	195496	221913	221872	6.43e-10	67.6
watermelon	watermelon	97.500	40	0	1	99043	99082	221901	221939	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	58841	58876	346561	346526	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	58812	58847	346561	346526	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	58783	58818	346561	346526	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	58754	58789	346561	346526	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	58754	58789	347836	347871	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	58783	58818	347836	347871	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	58812	58847	347836	347871	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	58841	58876	347836	347871	6.43e-10	67.6
watermelon	watermelon	100.000	36	0	0	132662	132697	357976	357941	6.43e-10	67.6
watermelon	watermelon	97.500	40	0	1	99043	99082	357980	357942	6.43e-10	67.6
watermelon	watermelon	87.719	57	6	1	221930	221986	31343	31288	2.31e-09	65.8
watermelon	watermelon	95.238	42	1	1	221959	222000	31343	31303	2.31e-09	65.8
watermelon	watermelon	97.368	38	1	0	195455	195492	31303	31340	2.31e-09	65.8
watermelon	watermelon	95.238	42	1	1	52553	52594	51690	51730	2.31e-09	65.8
watermelon	watermelon	95.238	42	1	1	51690	51730	52553	52594	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	132662	132696	58790	58756	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	132662	132696	58819	58785	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	132662	132696	58848	58814	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	132662	132696	58877	58843	2.31e-09	65.8
watermelon	watermelon	86.667	60	6	2	221927	221986	90213	90270	2.31e-09	65.8
watermelon	watermelon	93.333	45	1	2	221956	222000	90213	90255	2.31e-09	65.8
watermelon	watermelon	97.368	38	1	0	195455	195492	90255	90218	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	58843	58877	132696	132662	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	58814	58848	132696	132662	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	58785	58819	132696	132662	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	58756	58790	132696	132662	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	329858	329892	172510	172476	2.31e-09	65.8
watermelon	watermelon	97.368	38	1	0	31303	31340	195455	195492	2.31e-09	65.8
watermelon	watermelon	97.368	38	1	0	199927	199964	195455	195492	2.31e-09	65.8
watermelon	watermelon	97.368	38	1	0	90218	90255	195492	195455	2.31e-09	65.8
watermelon	watermelon	97.368	38	1	0	195455	195492	199927	199964	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	279169	279203	199964	199930	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	289377	289411	199930	199964	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	289377	289411	221910	221876	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	279169	279203	221876	221910	2.31e-09	65.8
watermelon	watermelon	86.667	60	6	2	90213	90270	221927	221986	2.31e-09	65.8
watermelon	watermelon	87.719	57	6	1	31288	31343	221986	221930	2.31e-09	65.8
watermelon	watermelon	93.333	45	1	2	90213	90255	221956	222000	2.31e-09	65.8
watermelon	watermelon	95.238	42	1	1	31303	31343	222000	221959	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	199930	199964	279203	279169	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	221876	221910	279169	279203	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	221876	221910	289411	289377	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	199930	199964	289377	289411	2.31e-09	65.8
watermelon	watermelon	100.000	35	0	0	172476	172510	329892	329858	2.31e-09	65.8
watermelon	watermelon	95.122	41	1	1	79665	79704	24713	24753	8.32e-09	63.9
watermelon	watermelon	100.000	34	0	0	346526	346559	58760	58727	8.32e-09	63.9
watermelon	watermelon	100.000	34	0	0	347838	347871	58727	58760	8.32e-09	63.9
